,Unnamed: 0,PET,literal translation,euphemistic meanings,category,label,text,source,contains_boundary_tokens,euph_status
2165,2165,Abe,under,vagina,Bodily Functions/Parts,1,Ti irun [PET_BOUNDARY]Abe[PET_BOUNDARY] obinrin ba kun ko dara,facebook.com,1,sometimes_euph
1558,1558,iyá,one whose body is dead,impotence,Physical/Mental Attributes,1,[PET_BOUNDARY]Iya[PET_BOUNDARY] mi Yemoja!,Matiu 19:12 YCB,1,sometimes_euph
1008,1008,bá sùn,sleep with,sex,Sexual Activity,0,Oníbárà tí a [PET_BOUNDARY]bá[PET_BOUNDARY] mú lẹ́sẹ̀ títì yóò [PET_BOUNDARY] sùn [PET_BOUNDARY] ẹ̀wọ̀n- ìjọba Ìpínlẹ̀ Kwara,https://www.bbc.com/yoruba/afrika-60081423,1,sometimes_euph
2335,2335,Je,eat,sex,Sexual Activity,0,O so wipe oun o ki n [PET_BOUNDARY]Je[PET_BOUNDARY] tabi mu ti ko ba wa ni ile re,Iyanu,1,sometimes_euph
488,488,iyá ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,Awọn ọja ti wa ninu sọọbu itaja [PET_BOUNDARY]iyá ìbèjì[PET_BOUNDARY],https://www.bbc.com/yoruba/articles/c1wj14p50xqo,1,sometimes_euph
446,446,fẹ́ra kù,loses body/ have blown the body to remain,be pregnant,Physical/Mental Attributes,1,mo nigbagbo pe Adeolu ti [PET_BOUNDARY]fẹ́ra kù[PET_BOUNDARY],,1,sometimes_euph
2259,2259,Ajosepo,relate with,sex,Sexual Activity,0,"Odun Iṣẹṣe ti ọdún yii ni ipinle Osun je ẹlẹẹkẹrindilogun iru rẹ pẹlu Àkòrí ""Esin Abalaye Adúláwọ̀ àti Ipaniyan ṣowò, N [PET_BOUNDARY]Ajosepo[PET_BOUNDARY] epo wa bi?""",https://www.bbc.com/yoruba/articles/cglj5m4607ro,1,sometimes_euph
1881,1881,Omi lo danu agbé o fo,"water that spills, the calabash is not broken",miscarriage,Physical/Mental Attributes,1,[PET_BOUNDARY]Omi lo danu agbé o fo[PET_BOUNDARY] o,a pragmatic analysis of selected yoruba euphemisms,1,always_euph
2091,2091,Nkan omo okunrin,the thing of a man,penis,Bodily Functions/Parts,1,"Latari idọti ayika [PET_BOUNDARY]nkan ọmọkunrin[PET_BOUNDARY] tabi obinrin yii, awọn ọmọ ti wọn n bi ti [PET_BOUNDARY]nkan ọmọkunrin[PET_BOUNDARY] wọn kere ti n pọ sii.",https://www.bbc.com/yoruba/afrika-56520001,1,always_euph
767,767,dágbéré fún ayé,bid the world good bye,death,Death,1,"Alaga ẹgbẹ igbimọ awọn agba Yorùbá, oloye Idowu Ṣofọla, ti [PET_BOUNDARY]dagbere f'aye[PET_BOUNDARY] l'ẹni ọdun mẹrinlelọgọrin (84). Akowe agba fun ẹgbẹ Igbimọ awọn agba Yorùbá, dokita Kunle Ọlajide lo fi idi ọrọ naa mulẹ fun akọroyin BBC.",https://www.bbc.com/yoruba/agbaye-43525740,1,always_euph
2129,2129,Itura,relief,orgasm,Bodily Functions/Parts,0,"Ọrọ buruku, to n tẹrin, ni iṣẹlẹ kan to waye nilu Ikere Ekiti, nipinlẹ Ekiti, lẹyin ti ọkunrin kan kú nibi to ti n ni ibalopọ pẹlu obinrin kan n [PET_BOUNDARY]Itura[PET_BOUNDARY] tura.",https://www.bbc.com/yoruba/articles/cgrzv7p45r3o,1,sometimes_euph
296,296,ojú awe obìnrin,the eye of a woman,vagina,Bodily Functions/Parts,1,[PET_BOUNDARY]Obinrin[PET_BOUNDARY]ti ko ni [PET_BOUNDARY] oju awe [PET_BOUNDARY] (ara) ‘where to insert penis in‘,facebook,1,always_euph
2428,2428,Ere,play,sex,Sexual Activity,0,"Iru [PET_BOUNDARY]Ere[PET_BOUNDARY] idaraya wo ni Football yii, ti wọn kii fi ẹsẹ gba a?",https://www.bbc.com/yoruba/articles/c040e2371zlo,1,sometimes_euph
1286,1286,ere,play,sex,Sexual Activity,1,OKO TI KONI OWO LOWO TO MO [PET_BOUNDARY]ere[PET_BOUNDARY] SE LORI IBUSUN SE IWO LE FE GEGE BI OKO,https://www.facebook.com/search/top?q=sere%20ife,1,sometimes_euph
2400,2400,Ere,play,sex,Sexual Activity,1,Ninu ki okunrin mo [PET_BOUNDARY]Ere[PET_BOUNDARY] se,facebook.com,1,sometimes_euph
2515,2515,Jáde láyé,left the earth,death,Death,1,"Oniru ni o ṣe ayẹyẹ ọdun mejilelọgọrin ti wọn bi saye ni ọsẹ meji sẹyin, sugbọn leyin aisan ranpẹ o [PET_BOUNDARY]Jáde láyé[PET_BOUNDARY] e.",https://www.bbc.com/yoruba/,1,always_euph
2424,2424,Ere,play,sex,Sexual Activity,0,Amọ aago mẹjọ aarọ si ni igbaradi wọn naa yoo wa sopin lati lọ b [PET_BOUNDARY]Ere[PET_BOUNDARY] eto ẹkọ kikọ ni Kilaasi eyi ti ko jẹ ki ere idaraya naa pa eto ẹkọ kikọ lara.,https://www.bbc.com/yoruba/articles/c040e2371zlo,1,sometimes_euph
443,443,gbe ayán mí,swallow cockroach,be pregnant,Physical/Mental Attributes,1,Kiki ti [PET_BOUNDARY]gbe ayán mí[PET_BOUNDARY],@ibeulah10,1,sometimes_euph
1918,1918,itura,relief,orgasm,Bodily Functions/Parts,1,"Eyi ni pe ti o ba gba [PET_BOUNDARY]itura[PET_BOUNDARY] kan, ti o sinmi diẹ, ti o tun gba itura mi lera-lera lai dawọ duro.",,1,sometimes_euph
624,624,pa ipò dá,changed position,death,Death,1,"ki e̩ níkéni mase banújé, Baba ti [PET_BOUNDARY]pa pòda[PET_BOUNDARY]",a pragmatic analysis of selected yoruba euphemisms,1,sometimes_euph
1992,1992,pa,kill,sex,Sexual Activity,0,"Ọgbẹni Matthew toun naa jẹ ọkan lara awọn ayalegbe ibi ti iṣẹlẹ naa ti waye sọ pe niṣoju oun niṣẹlẹ ọhun fi waye, ati pe ariwo lasan lawọn mejeeji n [PET_BOUNDARY]pa[PET_BOUNDARY] a mọ ara wọn telẹ, nigba to ya ni oloogbe ba gbiyanju lati gbe mọto rẹ kuro nibi to n bi Taiwo ninu, lai mọ pe ọbẹ wa lọwọ Taiwo, to si fi gun un pa.",https://alaroye.org/nitori-aaye-igbokosi-omo-lanloodu-gun-ayalegbe-baba-re-pa/,1,sometimes_euph
1547,1547,Bàbá,father,Elders of the Night,Spirituality,0,Bolu ni [PET_BOUNDARY]Bàbá[PET_BOUNDARY] awon omo mi,,1,sometimes_euph
1594,1594,fewo,a pilfer,a thief,Social,1,"Omo Njale, Omo [PET_BOUNDARY]fewo[PET_BOUNDARY] o",POLITENESS PRINCIPLES AND FACE ACTS AMONG ENGLISH AND YORUBA INTERACTANTS,1,always_euph
175,175,iho,hole,vagina,Bodily Functions/Parts,0,"13 Bayi li Oluwa wi; nitori irekọja mẹta ti awọn ọmọ Ammoni, ati nitori mẹrin, emi kì o yi iyà rẹ̀ kuro; nitori nwọn ti là inu awọn aboyun Gileadi, ki nwọn le ba mu agbègbe wọn tobi: 14 Ṣugbọn emi o da iná kan ninu odi Rabba, yio si jó ãfin rẹ̀ [PET_BOUNDARY]iho[PET_BOUNDARY] ni run, pẹlu iho ayọ̀ li ọjọ ogun, pẹlu ijì li ọjọ ãjà: 15 Ọba wọn o si lọ si igbèkun, on ati awọn ọmọ-alade rẹ̀ pọ̀, li Oluwa wi.",http://gospelgo.com/f/yoruba_bible.htm,1,sometimes_euph
1229,1229,je,eat,sex,Sexual Activity,1,[PET_BOUNDARY]je[PET_BOUNDARY] ki n jẹ ise e,,1,sometimes_euph
965,965,jáde láyé,left the earth,death,Death,1,Sẹnẹtọ Naijiri kan ti [PET_BOUNDARY]jade l'aye[PET_BOUNDARY],https://www.bbc.com/yoruba/afrika-43441254,1,always_euph
684,684,re ibi àgbà ń rè,where the elders go,death,Death,1,"Jakọbu kìlọ̀ fún wọn, ó ní, “Mo ṣetán, mò [PET_BOUNDARY]ń re ibi àgbà á rè[PET_BOUNDARY] , inú ibojì tí wọ́n sin àwọn baba mi sí, ninu ihò òkúta tí ó wà ninu ilẹ̀ Efuroni, ará Hiti, ni kí ẹ sin mí sí.",https://www.bible.com/bible/207/GEN.49.29.BM,1,always_euph
2449,2449,Ere,play,sex,Sexual Activity,1,Inu mi dun nitori [PET_BOUNDARY]Ere[PET_BOUNDARY] ife ta se laaro yi,facebook.com,1,sometimes_euph
1146,1146,ìbálòpọ̀,relate with,sex,Sexual Activity,1,"Dokita Lloyd, to jẹ Ọjọgbọn nipa Itan ati ero ẹda ni Fasiti Indiana ṣalaye pe ""ti o ba ge ọpọlọpọ isan kuro ni ara idọ obinrin, ara ko ni i gbe daadaa f [PET_BOUNDARY]ìbálòpọ̀[PET_BOUNDARY] opọ, nitori pe awọn iṣan to ṣe pataki lo n ge"".",https://www.bbc.com/yoruba/awon-iroyin-miran-53918124,1,sometimes_euph
581,581,rin ìrìn àjò,has gone on a journey,death,Death,0,Atẹjade lati ileeṣẹ ijọba ṣalaye pe ọrọ ara Buhari lo mu gunle [PET_BOUNDARY]irinajo[PET_BOUNDARY] naa. O pada si Naijiria lati [PET_BOUNDARY] irinajo [PET_BOUNDARY] naa lọjọ kẹwaa oṣu keji ọdun 2016.,https://www.bbc.com/yoruba/afrika-56548140,1,sometimes_euph
956,956,jáde láyé,left the earth,death,Death,1,"BBC YORUBA gbọ pe Iya Olumọ [PET_BOUNDARY]jáde láyé[PET_BOUNDARY] sinu ile rẹ to wa Itoko niluu Abẹokuta, ipinlẹ Ogun, laarọ Ọjọru, Wẹside, ana.",https://www.bbc.com/yoruba/articles/c724lqgeqx1o,1,always_euph
2199,2199,Ibasepo,relate with,sex,Sexual Activity,0,"Arkwright fi kun ọrọ rẹ pe, abẹwo ọmọọba Charles jẹ ọna kan lati jẹ ki [PET_BOUNDARY]Ibasepo[PET_BOUNDARY] ọ to wa laarin orilẹede Naijiria ati Ilẹ Gẹeṣi dan mọran sii.",bbc.com/yoruba,1,sometimes_euph
2196,2196,Ibasepo,relate with,sex,Sexual Activity,0,"Ni ita UK, ipenija pataki kan yoo jẹ lati tun ṣe alaye [PET_BOUNDARY]Ibasepo[PET_BOUNDARY] o igbalode diẹ sii pẹlu orilede ti o wa ninu ajo commonwealth. Gẹgẹbi ori tuntun rẹ, bawo ni awọn abẹwo rẹ si awọn orilẹ-ede ti o wa ninu ajo common wealth ṣe lebori awon oro ti o jomo owo eru ati imunisi.",bbc.com/yoruba,1,sometimes_euph
1607,1607,alonilowogba,those who twists people's hands in getting their things,a thief,Social,1,"Wọn fẹsun kan awọn ọlọpaa Swift Response Squard (SRS) to n fojoojumọ gbegi dina lọna ọhun pe ole ni wọn n ja, i [PET_BOUNDARY]alonilowogba[PET_BOUNDARY] gba ni wọn n ṣe fawọn, ki i ṣe tori eto aabo to mẹhẹ ni wọn fi wa lọna naa mọ, niṣe ni wọn n re awọn jẹ bii ekute ile, ajẹni-fẹni.",https://alaroye.org/iyan%e1%b9%a3elodi-egbe-onimoto-ko-wahala-bawon-araalu-lekoo/,1,always_euph
1675,1675,tura,get relieved,fart,Bodily Functions/Parts,0,"Bo tilẹ jẹ pe wọn ti gbe oku obinrin kan jade nile i [PET_BOUNDARY]tura[PET_BOUNDARY] naa, wọn ṣi n wa awọn eeyan mii to lọ sun nibẹ.",https://www.bbc.com/yoruba/media-61289296,1,sometimes_euph
268,268,ilé ọmọ obìnrin,the house of the woman,womb,Bodily Functions/Parts,1,Ori ayelujara ni awoͅn [PET_BOUNDARY]obinrin[PET_BOUNDARY] ti n ta [PET_BOUNDARY] [PET_BOUNDARY] ile oͅmoͅ [PET_BOUNDARY] [PET_BOUNDARY] woͅn…,https://www.bbc.com/yoruba/articles/cv283kk3j3ro,1,always_euph
757,757,já ewé dímú,pluck a leaf and block with the nose,death,Death,0,"Fun agbo iba ti mo fe se, [PET_BOUNDARY]ja[PET_BOUNDARY] awon [PET_BOUNDARY] Ewé [PET_BOUNDARY] ìbẹ́pẹ, làílì, Akíka ati máńgòrò ko si [PET_BOUNDARY] dimu [PET_BOUNDARY]",,1,sometimes_euph
1731,1731,afofun gbe mu,has swallowed the lungs,insult,Social,1,See awon alakori [PET_BOUNDARY]afofun gbemu[PET_BOUNDARY] janduku won yi.,https://twitter.com/SakaAbdulsalam/status/1108431564185223168,1,always_euph
1743,1743,oloju eja,fish eye,insult,Social,1,IDILE ALAYO LETO TOGUN ORI AFEFE NI OWURO YIN EWAKAN FIDILE ABI KI E FIDILEKAN LAGBARA OLORUN OBA AWA LAMAWA EYIN NA NI AO MA DEBA LASE EDUMARE EMABAWA KALO ORO TI AO JOGBE YEWO NI OWURO YIN NIPE KILO MAFA TI IFE TI OKO ATI AYA FIPADE ARAWAN NI IGBA AKOKO O KIFIDALE TOFIWAJE WIPE EYI MENUGUN ARO APADADI ELENU ASIN LOSAN OLOJU AREDE ARO APADADI [PET_BOUNDARY]oloju eja[PET_BOUNDARY] LOSAN KILOMAFA EYIN BABAMI ATI EYIN IYAMI GBOGBO ORORE OO ELAMI LOYE,,1,always_euph
2130,2130,Itura,relief,orgasm,Bodily Functions/Parts,0,"Gẹgẹ bi iroyin to n lọ, awọn ololufẹ mejeeji n ni ibalopọ lọwọ ninu yaara ile [PET_BOUNDARY]Itura[PET_BOUNDARY] a naa, ni ọkunrin naa deede ṣubu lulẹ.",https://www.bbc.com/yoruba/articles/cgrzv7p45r3o,1,sometimes_euph
516,516,Ojù ara,the eye of the body of a woman,vagina,Bodily Functions/Parts,1,"Lákòótán, ó yẹ ká tẹ mọ ara wa leti pé [PET_BOUNDARY]Ojù ara[PET_BOUNDARY] a obìnrin máa ń fọ ara rẹ fúnra rẹ, omi nìkan ló sì nílò, kii ṣe ọ̀sẹ̀.",https://www.bbc.com/yoruba/afrika-58688946,1,sometimes_euph
1,1,Àlejò,guest,menstruation,Bodily Functions/Parts,1,a mu aso ti obirin naa fi se [PET_BOUNDARY]Àlejò[PET_BOUNDARY] yii,facebook,1,sometimes_euph
1326,1326,ere,play,sex,Sexual Activity,0,"Awon iwe re ti di [PET_BOUNDARY]ere[PET_BOUNDARY] to po ju 200, ton lo ni ore ede to ju 100.","http://yo.wikipedia.org/wiki/Alexandre Dumas, bàbá",1,sometimes_euph
1815,1815,Ru igi oyin,carried the honey tree,Euphemisms used for one who is in trouble,Social,1,Won ti [PET_BOUNDARY]Ru igi oyin[PET_BOUNDARY] 😃😃😃😃😃,https://www.facebook.com/search/top?q=ru%20igi%20oyin,1,always_euph
1089,1089,do,punch or touch,sex,Sexual Activity,1,"Eekan l’atani [PET_BOUNDARY]do[PET_BOUNDARY] n tanido mo, eyi ti ko smart niyen (",Postproverbial Constructions and Selected Sex-Related Yoruba Proverbs/ Proverbial Expressions,1,sometimes_euph
1837,1837,oni inabi,promiscuous person,prostitute,Sexual Activity,1,"Àwọn [PET_BOUNDARY]onínàbì[PET_BOUNDARY] náà ti gbà pè ìlú le, kò sówó lóde, ẹ wo ohun tí wọn ń gbà fún ìbálòpọ̀ báyìí:",https://www.facebook.com/story.php?story_fbid=4234038133319528&id=1296222730434431&paipv=0&eav=Afbi3Shr0qqhAkFu08AwGQRJyzbchQgVCE4lRvWlJ3w7KKVa7dwuKKMr7PZzTzBXleM&_rdr,1,always_euph
1775,1775,Àkàrà tu sépo,bean cake scattered in hot palm oil,the secret has leaked,Social,1,"Usman Baba sọ pe ọdun to ni apẹrẹ ni ọdun 2022 yoo jẹ nitori ọdun naa ni yoo ṣaaju ọdun 2023 ti eto idibi Aarẹ yoo waye. Ẹwẹ, iroyin ni ẹni to ni ile eru naa ti kọkọ sọ ṣaaju pe ẹrọ tẹlifiṣọn agbelewo lo wa ninu rẹ ki [PET_BOUNDARY]akara[PET_BOUNDARY] to [PET_BOUNDARY] tu sepo [PET_BOUNDARY].",https://www.bbc.com/yoruba/media-59719985,1,sometimes_euph
1921,1921,itura,relief,orgasm,Bodily Functions/Parts,0,"Alamojuto Odua Investment Limited, Mr Raji Adewale fi idi ọrọ naa mulẹ pe ile [PET_BOUNDARY]itura[PET_BOUNDARY] a naa kan kogba wọle fun igba diẹ ni lati fun wọn ni anfani lati ṣe atunṣe si ayika ile ìtura ati ile itura naa.",https://www.bbc.com/yoruba/articles/c13e5x0r4m3o,1,sometimes_euph
720,720,Bu ile je,eat the dust,death,Death,1,Oba ti [PET_BOUNDARY]bule je[PET_BOUNDARY] o. Won ti losorun,,1,sometimes_euph
1347,1347,iranu,rubbish,sex,Sexual Activity,1,"O kọ ọ sibẹ pe: “O buru gan-an o, o riiyan lara gidi ni. Oṣere onitiata Yoruba, Baba Ijẹṣa, to lọọ b’ọmọ ọlọmọ ṣeṣekuṣe lọmọ ọdun meje, to tun pada waa ba a ṣeranu lọmọ ọdun mẹrinla, ha! Ta lo mọ iye ee [PET_BOUNDARY]iranu[PET_BOUNDARY] i oniranu ọkunrin yii aa ti ba laye jẹ ka sọ pe ọwọ o tẹ ẹ. Emi ni mo n ṣagbatẹru ofin ta ko ṣiṣe ẹnikẹni baṣubaṣu. O kere tan, ọdun mẹrinla lẹni to ba jẹbi ẹsun bẹẹ maa lo lẹwọn.",https://alaroye.org/iwa-ti-baba-ije%e1%b9%a3a-hu-buru-o-si-riiyan-lara-pelu-abike-dabiri/,1,sometimes_euph
2261,2261,Ajosepo,relate with,sex,Sexual Activity,0,"Lori ọrọ Brexit, Buhari ni anfaani nla ni eleyi jẹ fun awọn mejeji lati tun tẹsiwaju ninu [PET_BOUNDARY]Ajosepo[PET_BOUNDARY] o wọn.",https://www.bbc.com/yoruba/afrika-45330851,1,sometimes_euph
1866,1866,sin gbere ipako,circumcision of the head,give warnings,Social,1,Baba wa [PET_BOUNDARY]sin[PET_BOUNDARY] wa ni [PET_BOUNDARY] gbere ipako [PET_BOUNDARY] ni ….,https://twitter.com/Mr_JAGs/status/1534292914309931009,1,sometimes_euph
229,229,arákùnrin,your brother/a man,penis,Bodily Functions/Parts,0,E wo [PET_BOUNDARY]arákùnrin[PET_BOUNDARY] Olawale Olamiposi ti o n ja awon eniyan ni jibiti,https://alaroye.org/oju-ole-re-e-wo-arakunrin-olawale-olamiposi-ti-o-n-ja-awon-eniyan-ni-jibiti/,1,sometimes_euph
2561,2561,Da gbere fun aye,bid the world good bye,death,Death,1,"Iku tun pa aṣofin mi-in l’Ekoo o, Ọnarebu Tunde Buraimọh ti [PET_BOUNDARY]dagbere[PET_BOUNDARY] faye",https://www.bbc.com/yoruba/,1,always_euph
760,760,dágbéré fún ayé,bid the world good bye,death,Death,1,"Ori foonu ni wọn lọkunrin naa ti n sọrọ lọwọ laaarọ ọjọ Abamẹta, Satide, ọjọ kẹrinlelogun, oṣu Kejila, ọdun yii, ti maaluu ti wọn fẹẹ pa ni apapin ki wọn le ri ohun fi ṣọdun fi lọọ kan an nibi to duro si, niṣe lo gbe e wọnlẹ, to si ṣẹ eegun ẹyin rẹ, t’ọkunrin naa si ṣe bẹẹ [PET_BOUNDARY]dagbere faye[PET_BOUNDARY].",https://alaroye.org/maaluu-ti-won-fee-pa-fun-odun-keresi-kan-eni-to-ra-a-pa/,1,always_euph
1198,1198,ajosepo,mutual dealings,sex,Sexual Activity,0,[PET_BOUNDARY]ajosepo[PET_BOUNDARY] yi a so wa si rere. Oba oko eledumare ti fi owo si. Ajo sepo yi o so wa si rere. Give me more of your love eh. Ajosepo yi aso wa sir ere,,1,sometimes_euph
2365,2365,Igbadun,enjoyment,sex,Sexual Activity,1,[PET_BOUNDARY]Igbadun[PET_BOUNDARY] wo gan lo wa ninu oko ati obo dido??,facebook.com,1,sometimes_euph
969,969,jáde láyé,left the earth,death,Death,1,Omojola [PET_BOUNDARY]jáde láyé[PET_BOUNDARY] leyin to kopa ninu eto ipade apero l''Akure,http://www.alaroyeonline.com/searchi.php,1,always_euph
1154,1154,ìbálòpọ̀,relate with,sex,Sexual Activity,1,O ba mi n [PET_BOUNDARY]ìbálòpọ̀[PET_BOUNDARY] nigba ti mo lo sile e.,,1,sometimes_euph
2316,2316,La,lick/suck,sex,Sexual Activity,0,Obe ti iya mi se dun gan se ni mo [PET_BOUNDARY]La[PET_BOUNDARY] tan,facebook.com,1,sometimes_euph
2443,2443,Ere,play,sex,Sexual Activity,1,"Bobo yen do mi pa, [PET_BOUNDARY]Ere[PET_BOUNDARY] e ife ta jo se dun gidi gan",facebook.com,1,sometimes_euph
260,260,ilé ọmọ obìnrin,the house of the woman,womb,Bodily Functions/Parts,1,[PET_BOUNDARY]ilé ọmọ obìnrin[PET_BOUNDARY] re ti baje,,1,always_euph
251,251,arákùnrin,your brother/a man,penis,Bodily Functions/Parts,0,"[PET_BOUNDARY]arákùnrin[PET_BOUNDARY] kan, Adedigba Jẹrimaya, ti n kawọ pọnyin rojọ nile-ẹjọ kan niluu Ilọrin bayii. Owo Arabinrin Ọladuntoye Toyin to n ta oogun oyinbo ni ṣọọbu Kẹmiisi kan lagbegbe Ganmọ, niluu Ilọrin, lo lọọ ji gbe, niyẹn ba fi ọlọpaa mu un. L’Ọjọ Iṣẹgun, Tusidee, ọsẹ yii, ni Insipẹkitọ ọlọpaa, Iwaloye Adulwahab, sọ fun ile-ẹjọ pe ọjọ kẹsan-an, oṣu Kejila, ọdun 2022, ni Toyin pe ileeṣẹ ọlọpaa pe ọwọ tẹ afurasi ole kan, Adedigba Jẹrimaya, to ji oun ni ẹgbẹrun lọna mẹrindinlogoji Naira (36,000), ninu sọọbu oun lasiko ti oun n sun lọwọ. Asiko naa loun sare taji, toun si pariwo ole, lawọn araadugbo fi tete ba oun le e mu ko too sa lọ.",https://alaroye.org/oogun-ara-riro-ni-jerimaya-loun-fee-ra-lo-ba-ji-owo-onikemiisi-gbe-nilorin/,1,sometimes_euph
262,262,ilé ọmọ obìnrin,the house of the woman,womb,Bodily Functions/Parts,1,"Eleyi jẹyọ ninu abọ iwadi ajọ to n kọ nipa eto ilera lorileede America, eyi to fikun wi pe awọn [PET_BOUNDARY]obinrin[PET_BOUNDARY] alawọ dudu lo saba ma n lugbadi aarun jẹjẹrẹ [PET_BOUNDARY] ile ọmọ [PET_BOUNDARY] nitori kẹmika lilo si irun wọn.",https://www.bbc.com/yoruba/articles/cp4z4ryqrr9o,1,always_euph
2597,2597,Papoda,changed position,death,Death,1,"Lati bii ọsẹ kan sẹyin ni awọn kan ti n pin iroyin kan loju opo atẹjiṣẹ WhatsApp eyi ti wọn pe ni alakalẹ eto isinku gomina ipinlẹ Ondo to [PET_BOUNDARY]Papoda[PET_BOUNDARY] , Oluwarotimi Akeredolu.",https://www.bbc.com/yoruba/,1,always_euph
442,442,gbe ayán mí,swallow cockroach,be pregnant,Physical/Mental Attributes,1,mo fura pe Bimpe ti [PET_BOUNDARY]gbayan[PET_BOUNDARY] mi,,1,sometimes_euph
2233,2233,Ajosepo,relate with,sex,Sexual Activity,1,"E wa pastor ti o feral lati ma ba okunrin bi ti e ni [PET_BOUNDARY]Ajosepo[PET_BOUNDARY] , o tun ma n lo afose",facebook.com,1,sometimes_euph
1783,1783,edun arinle,butterfly who walks on the ground,the state of being stagnant without progress,Social,1,Unai Emery àti Aston Villa wá sọ Spurs àti Conte di [PET_BOUNDARY]edun arinle[PET_BOUNDARY] ̀.,BBC News Yoruba - Àmọ́ àwọn ọlọ́pàá ní àwọn làwọn tú..,1,always_euph
346,346,abẹ,beneath,vagina,Bodily Functions/Parts,0,Mokali mi bo si [PET_BOUNDARY]abẹ[PET_BOUNDARY] moto mi lati gbo nkan to n pariwo,,1,sometimes_euph
2174,2174,Iho,hole,vagina,Bodily Functions/Parts,1,SE adun ibalopo obinrin dun jura won lo ni abi ki nso pe SE [PET_BOUNDARY]Iho[PET_BOUNDARY] obo obinrin fun ibalopo obinrin dun jura won lo ni?,facebook.com,1,always_euph
659,659,olóògbé,a doser,death,Death,1,"Igba akọkọ ree ti ọkọ [PET_BOUNDARY]olóògbé[PET_BOUNDARY] naa yoo bọ sita lati sọrọ lẹyin ipapoda iyawo, ọpọ igba lo ti kọjalẹ pe oun ko ni sọ ohunkohun lori isẹlẹ naa.",https://www.bbc.com/yoruba/articles/cl4806ym043o,1,always_euph
1200,1200,ajosepo,mutual dealings,sex,Sexual Activity,0,"[PET_BOUNDARY]ajosepo[PET_BOUNDARY] ohun to bere losu yii ni yoo wa titi odun 2018, eyi to tumo si pe ileese naa ni yoo maa pese awon aso, bata atawon ohun eelo mi-in fawon iko agbaboolu okunrin ati obinrin ile wa. ... Read More",http://www.alaroyeonline.com/searchi.php,1,sometimes_euph
1293,1293,ere,play,sex,Sexual Activity,1,"Gbona 🤗 Ir [PET_BOUNDARY]ere[PET_BOUNDARY] re Wo Ni Okunrin Le Ba Se,Ti O Le Mu Ki Iwo Obinrin Bo Pata Funra E Na?🤷",https://www.facebook.com/search/top?q=sere%20ife,1,sometimes_euph
1668,1668,tura,get relieved,fart,Bodily Functions/Parts,0,Ìjọba gbé ilẹ ì [PET_BOUNDARY]tura[PET_BOUNDARY] tì pa lẹ́yìn tí àwọn oníbárà rẹ̀ bẹ̀rẹ̀ sí ń pòórá,https://www.bbc.com/yoruba/media-61289294,1,sometimes_euph
208,208,iho,hole,vagina,Bodily Functions/Parts,0,"O si mu ọ̀kọ mẹta lọwọ rẹ̀, o si fi wọn gun Absalomu li ọkàn, nigbati o si wà lãye li agbedemeji igi pọ́nhan na. 15 Awọn ọdọmọdekunrin mẹwa ti ima ru ihamọra Joabu si yi Absalomu ka, nwọn si kọlù u, nwọn si pa a. 16 Joabu si fún ipè, awọn enia na si yipada ati mã lepa Israeli: nitori Joabu ti pe awọn enia na pada. 17 Nwọn si gbe Absalo [PET_BOUNDARY]iho[PET_BOUNDARY] nwọn si sọ ọ sinu iho nla kan ni igbogàn na, nwọn si papó okuta pupọ jọ si i lori, gbogbo Israeli si sa, olukuluku si inu agọ rẹ̀. 18 Absalomu li ọjọ aiye rẹ̀ si mu, o si mọ ọwọ̀n kan fun ara rẹ̀, ti mbẹ li afonifoji ọba: nitoriti o wipe, Emi kò ni ọmọkunrin ti yio pa orukọ mi mọ ni iranti: on si pe ọwọ̀n na nipa orukọ rẹ̀: a si npè e titi di oni, ni ọwọ̀n Absalomu.",http://gospelgo.com/f/yoruba_bible.htm,1,sometimes_euph
505,505,iya moopo,moopo's mother,vagina,Bodily Functions/Parts,0,"IKINI TO JE MO ISE ISE IKINI IDAHUN Agbe Arokobodunde o Ase Akope/Ademu Igba a ro o/ Emu a se o Ogun a gbe yin Ode Arinpa ogun o Ogun a gbe o Alagbede Aroye (Omo owu ni won maa n fi dahun kii se oro enu) Gbenegbena Asogun aro o Akoko Ahunso Ahunya o (Oko tabi apasa ni yoo mi, ko gbodo fi ohun enu dahun) Alaro Arepon o/ Aredu o E seun Onidiri Oju gbooro o/ E ku ewa o. Ooya a ya Amokoko Amoye o [PET_BOUNDARY]Iyamopo[PET_BOUNDARY] a gbe o Babalawo Aboruboye o Aboye bo sise o/Awo ifa yoo gbe o Onisowo Aje a wogba o Aje yoo gbe o Apeja Adepa o/ Owo a de o Ase Awako Awaye oko o Ase Omuwe Awelu o Apon toro o Ontayo Mo kota, mo kope o Ota n je, Ope ko gbodo fohun IKINI ISELE ATI ISE AWUJO IKINI/ISE AWUJO IKINI IDAHUN Aboyun E ku idura, Isokale anfaani.",http://www.postmytopic.com/IKINI-Awon-Yoruba-maa-n-se-ogo-pupo-ninu-eko-ikini-gege-bi-ara-topic-530255780355425,1,sometimes_euph
