,Unnamed: 0,PET,literal translation,euphemistic meanings,category,label,text,source,contains_boundary_tokens,euph_status
2150,2150,Itura,relief,orgasm,Bodily Functions/Parts,0,"Ọga agba ile [PET_BOUNDARY]Itura[PET_BOUNDARY] wa, Dr Rahman Adedoyin wa si niluu ile ìtura Hilton Hotel Honour, wọn awọn waa alafia awa osise.",https://www.bbc.com/yoruba/articles/ck5765kl1l7o,1,sometimes_euph
1819,1819,Ru igi oyin,carried the honey tree,Euphemisms used for one who is in trouble,Social,1,Emefiele [PET_BOUNDARY]Ru igi oyin[PET_BOUNDARY] 😆 😆 😆,https://www.facebook.com/search/top?q=ru%20igi%20oyin,1,always_euph
621,621,pa ipò dá,changed position,death,Death,1,"ADÉBÁYỌ̀ FÁLÉTÍ [PET_BOUNDARY]pa ipò dá[PET_BOUNDARY] à ní University College Hospital, Ìbàdàn ní oṣù Agẹmọ, ọdún 2017.",https://twitter.com/OjogbonYoruba/status/1236666203910868993,1,sometimes_euph
695,695,re ile,goes home,death,Death,0,Nje mo jeki ife mi [PET_BOUNDARY]rele[PET_BOUNDARY] niwaju ara kunrin mi bi?,http://www.cwgministries.org/blocks-yoruba,1,sometimes_euph
975,975,jáde láyé,left the earth,death,Death,1,Mo gbo pe okunrin to wa lori ibusun aisan ti [PET_BOUNDARY]jáde láyé[PET_BOUNDARY],,1,always_euph
949,949,jẹ́ Ọlọ́run nípè,yield to God's call,death,Death,1,"Baba osere, Mercy Aigbe [PET_BOUNDARY]je olorun ni ipe[PET_BOUNDARY]",,1,always_euph
1369,1369,ro efo fun,make vegetable soup for him,bewitched someone,,1,"Oti ife n pa gidi gan ni, omoge yen ti [PET_BOUNDARY]ro efo fun[PET_BOUNDARY] n e je",,1,sometimes_euph
1763,1763,Àkàrà tu sépo,bean cake scattered in hot palm oil,the secret has leaked,Social,1,"Ajọ Ndlea sọ pe awọn oṣiṣẹ awọn to ṣe ayẹwo ẹru ti awọn arinrinajo meji yii gbe lọwọ lo jẹ ki [PET_BOUNDARY]Àkàrà tu sépo[PET_BOUNDARY] . Babafemi to jẹ alukoro ajọ yi ni awọn arinrinajo naa ke gbajare pe ẹni to gbe ẹru ti wọn ko igba pamọ sinu rẹ fawọn, ko ti lọ jina ati pe o ṣi wa ninu papakọ ofurufu.",https://www.bbc.com/yoruba/articles/c3ge6dklez2o,1,sometimes_euph
1920,1920,itura,relief,orgasm,Bodily Functions/Parts,1,"Ti o ba fẹ gba [PET_BOUNDARY]itura[PET_BOUNDARY] ju ẹẹkan lọ, sinmi fun bi iṣẹju kan tabi meji ki o to pada gba ikeji.",,1,sometimes_euph
2497,2497,Wàjà,climb the roof,death,Death,1,"Alaafin Ladigbolu, Alaafin Adeyemi III, ati Alaafin Adeyemi II to bi Alaafin Lamidi Adeyemi III t [PET_BOUNDARY]Wàjà[PET_BOUNDARY] ja",https://www.bbc.com/yoruba/,1,always_euph
2291,2291,Mu,drink,sex,Sexual Activity,1,Okunrin wo lo fe [PET_BOUNDARY]Mu[PET_BOUNDARY] obo ati oyan mi,Iyanu,1,sometimes_euph
1846,1846,idi,buttock,vagina,Bodily Functions/Parts,0,"Iwo Obinrin Ti O Nifesi Ileke [PET_BOUNDARY]idi[PET_BOUNDARY] Lilo Abi Chain Idi Lilo,Kilo Mu E Nifesi?🤷Iwo Obinrin Ti O Ki Lo,Ki Lo Mu E Lodi Si",https://www.facebook.com/search/top/?q=IDI%20OBINRIN,1,sometimes_euph
1388,1388,ìṣekúṣe,inappropriate actions,sex,Sexual Activity,1,"Kí ló máa ń mú káwọn èèyàn ṣe bẹ́ẹ̀? Ọ̀gá àgbà kan lẹ́nu iṣẹ́ agbẹjọ́rò sọ nínú ìwé ìròyìn The New York Times pé: “Tó o bá ti lè ní fọ́tò ìhòòhò ẹni tẹ́ ẹ jọ ń fẹ́ra yín sórí fóònù ẹ, ṣe lò ń fìyẹn sọ fáwọn èèyàn pé o ò kẹ̀rẹ̀ tó bá dọ̀rọ̀ ìbálòpọ̀. Téèyàn bá ń firú ẹ̀ ránṣẹ́ sẹ́nì kan, bí ẹni ní ìbálòpọ̀ láìfara kanra ló rí.” Ohun tó sì máa ń mú káwọn ọ̀dọ́ kan f [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] tó ń mọ́kàn ẹni fà sí ìṣekúṣe ránṣẹ́ lórí fóònù nìyẹn. Ọ̀dọ́bìnrin kan tiẹ̀ sọ pé ó jẹ́ “ọ̀nà téèyàn ń gbà ní ìbálòpọ̀ láìfi ẹ̀mí ara ẹ̀ wewu.” Ó ní, “téèyàn bá ń ṣe irú ẹ̀, kò kúkú lè tibẹ̀ lóyún, kò sì lè kó àrùn táwọn èèyàn máa ń tibi ìbálòpọ̀ kó.”",https://www.jw.org/yo,1,sometimes_euph
2580,2580,Papoda,changed position,death,Death,1,"Duro Ladipọ ti ọpọ eeyan tun n pe ni Sango jẹ gbajumọ osere tiata nigba aye rẹ, amọ to [PET_BOUNDARY]Papoda[PET_BOUNDARY] a lọjọ Kọkanla osu kẹta ọdun 1978.",https://www.bbc.com/yoruba/,1,always_euph
2209,2209,Ibasepo,relate with,sex,Sexual Activity,0,[PET_BOUNDARY]Ibasepo[PET_BOUNDARY] IPIN IRAWỌ INÁ ATI IPIN IRAWỌ ERUPẸ,facebook.com,1,sometimes_euph
2408,2408,Ere,play,sex,Sexual Activity,0,"Ninu [PET_BOUNDARY]Ere[PET_BOUNDARY] ija yi, awọn oludije a maa fi ọwọ kan ju ẹsẹ ti wọn a si maa fi ẹlẹẹkeji dawọ ẹsẹ ti alatako wọn baa n ju luwọn",https://www.bbc.com/yoruba/articles/cx0jq2q5ello,1,sometimes_euph
2286,2286,Mu,drink,sex,Sexual Activity,1,Ko ya [PET_BOUNDARY]Mu[PET_BOUNDARY] obo mi lale yi,facebook.com,1,sometimes_euph
1415,1415,ìṣekúṣe,inappropriate actions,sex,Sexual Activity,1,Ṣé Ẹ̀ṣẹ̀ Ni Wíwo Àwòrá [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] ṣe Jẹ́ Lójú Ọlọ́run? Báwo La Ṣe Máa Ń Ṣe Ìkẹ́kọ̀ọ́ Bíbélì? Kí Ló Máa Ń Ṣẹlẹ̀ Nínú Gbọ̀ngàn Ìjọba? Ta Ni Àwa Ẹlẹ́rìí Jèhófà?,https://www.jw.org/yo,1,sometimes_euph
743,743,opo ye,the pillar has fallen,death,Death,0,[PET_BOUNDARY]Òpó[PET_BOUNDARY] iná niwaju ile wa ti [PET_BOUNDARY] ye [PET_BOUNDARY] .,,1,sometimes_euph
951,951,jẹ́ Ọlọ́run nípè,yield to God's call,death,Death,1,"Ìyá kan tó jẹ́ ẹni ọdún mẹ́tàdínlọ́gbọ̀n tó ń kú lọ, tí yóò sì fi ọmọ mẹ́ta sáyé, sọ fún àlùfáà Kátólíìkì kan pé: “Mi ò fẹ́ kí o wá sọ fún mi pé bí Ọlọ́run ṣe fẹ́ ẹ nìyẹn. . . . Ọ̀rọ̀ yẹn máa ń run mí nínú.” Àmọ́ ṣebí ohun tí ọ̀pọ̀ ẹ̀sìn fi ń kọ́ni nípa ikú nì [PET_BOUNDARY]jẹ́ Ọlọ́run nípè[PET_BOUNDARY] ọn èèyàn lọ ń jẹ́ Ọlọ́run nípè.",http://jw.org,1,always_euph
2090,2090,Nkan omo okunrin,the thing of a man,penis,Bodily Functions/Parts,1,Ki ni itumọ kẹmika Phthalate to n mu [PET_BOUNDARY]nkan ọmọkunrin[PET_BOUNDARY] kere?,https://www.bbc.com/yoruba/afrika-56520000,1,always_euph
1767,1767,Àkàrà tu sépo,bean cake scattered in hot palm oil,the secret has leaked,Social,1,"Bẹẹ ba gbagbe, ọjọ Kẹrindinlogun osu Karun ọdun 2022 y [PET_BOUNDARY]Àkàrà tu sépo[PET_BOUNDARY] u sepo, ti ajọ EFCC si kede pe oun ti mu Olusiro-Owo agba si ahamọ.",https://www.bbc.com/yoruba/articles/cw4w1gwvj9yo,1,sometimes_euph
2099,2099,Nkan omo okunrin,the thing of a man,penis,Bodily Functions/Parts,1,"idi ti yoo fi jọ pe o kere ni pe ara ogiri ikun ni ibẹrẹ [PET_BOUNDARY]nkan ọmọkunrin[PET_BOUNDARY] wa bi ikun ba si ti n tobi sii, yoo fa nkan",https://www.bbc.com/yoruba/afrika-56520011,1,always_euph
123,123,kòkòrò,insect,penis,Bodily Functions/Parts,1,Ma je ka ri [PET_BOUNDARY]kòkòrò[PET_BOUNDARY] e,,1,sometimes_euph
15,15,Àlejò,guest,menstruation,Bodily Functions/Parts,0,"Lonii ọjọ Satide ọjọ Kọkandinlogun osu Kẹta ọdun 2022, ni obinrin kan [PET_BOUNDARY]Àlejò[PET_BOUNDARY] alejo tuntun yoo wọ Ilu Iwo wa lati ilu Kano, to wa ni apa ariwa Naijiria.",bbc,1,sometimes_euph
2510,2510,Jáde láyé,left the earth,death,Death,1,"Iya Ọṣun Oṣogbo, Ọṣunwẹde Ọmọdara ti [PET_BOUNDARY]Jáde láyé[PET_BOUNDARY] e.",https://www.bbc.com/yoruba/,1,always_euph
1489,1489,gbele pawo,one who makes money by stayingathome,prostitute,Sexual Activity,0,Brother E sha n [PET_BOUNDARY]gbele pawo[PET_BOUNDARY] .,C Blvck - Baby Kingsway (feat. Naira Marley): listen with lyrics,1,sometimes_euph
1432,1432,alaarun opolo,sickness of the head,insanity,Physical/Mental Attributes,1,[PET_BOUNDARY]alarun opolo[PET_BOUNDARY]  ni gbogbo won,http://www.alaroyeonline.com/searchi.php,1,always_euph
1559,1559,akúra,one whose body is dead,impotence,Physical/Mental Attributes,1,Gbígbọ́ tí aya náà wá gbọ́ nípa àrùn ọkọ rẹ̀ tàbí ìṣekúṣe tó ti ń ṣe kiri tẹ́lẹ̀ (kódà ká ní ṣe ló tiẹ̀ wá mọ̀ pé ọkọ náà kò lè bímọ [PET_BOUNDARY]akúra[PET_BOUNDARY] pé akúra ni) kò fòpin sí ìgbéyàwó tí wọ́n ṣe.,,1,always_euph
1301,1301,ere,play,sex,Sexual Activity,1,"Ti ara mi n gbon pepe bi ko bami s [PET_BOUNDARY]ere[PET_BOUNDARY] ife To n semi biko gbe nkan sinu nkan mi Ki kuku sepe moya oniranu Ife re lo n pami bi oti Mafi oju oniranu obinrin womi Ife re lo n pami bi oti Gbogbo ohun timo nse fun e Kise tori nkan meji Ife re lo n pami bi oti Idamu nla ni ofa ife ma n muba ago ara eni, toba wo inu ara tan Iwo okunrin toba wari obinrin to nse awon nkan timo ka sile yi fun e, Mafi oju oniranu tabi eni ti iya okunrin nje wo iru obinrin be, Ife toni si e lo n mu se gbogbo ohun to nse fun e, Iwo na wa moyi re, kose ise omoluabi pelu re, mako oju re si orun ale, mafi ijakule ife so di alare ni ago ara. Bi obinrin ba nife okunrin de ori emi won, kosi ohun ti won o lese fun iru okunrin be lati fite lorun, Bi oba wari obinrin to nfi ife han si e, mafi oju oniranu wo, mo iyi ohun to nse fun e, kosi di iru obinrin be mu sinsin, Okunrin toba so obinrin gidi nu, oso nkan nla nu ninu aye re ni, tori lara itesiwaju okunrin ninu aye, obinrin mani ipa nibe, Bi oba wani anfani lati ba obinrin gidi pade ninu irin ajo aye re, di iru obinrin be mu sinsin, kosi mo iyi nkan toba nse fun e. Abo oro to fun omoluabi eniyan, toba de inu re, oma di odidi Bi eba ni ohun kan ti efe bami so Boya nipa itoju ara nipa arun kan Iwo okunrin ti [PET_BOUNDARY]nkan omokunrin[PET_BOUNDARY] le dada tabi kole mo rara Okunrin toba tete ma n release nibi ibalopo Obinrin ti o ki gbadun ibalopo Obinrin ti [PET_BOUNDARY]nkan osu[PET_BOUNDARY] re nse segesege tabi tiko wamo rara Boya eyin si nifesi family planing ti ibile to daju ti o ni repercussion kankan Ele chat pelu mi ni facebook, tabi ke pemi sori number yi. 09039467998 07035217985 Esi tun le bami soro ni whatsapp pelu number yi... 09028176198",https://www.facebook.com/search/top?q=sere%20ife,1,sometimes_euph
1736,1736,afofun gbe mu,has swallowed the lungs,insult,Social,1,[PET_BOUNDARY]afofun gbemu[PET_BOUNDARY] oponu sowe ile nu👌,https://www.facebook.com/search/top?q=afofun%20gbemu,1,always_euph
1338,1338,sunmo,come close,sex,Sexual Activity,0,Awon obi wa ni ki a [PET_BOUNDARY]sunmo[PET_BOUNDARY] ebi Taye,,1,sometimes_euph
2146,2146,Itura,relief,orgasm,Bodily Functions/Parts,0,"""Mọ rí Adedoyin, ọmọ rẹ̀ àti àwọn adari ""manager"" [PET_BOUNDARY]Itura[PET_BOUNDARY] ìtura níbi tí wọn ti ń ṣe ipade",https://www.bbc.com/yoruba/articles/ck5765kl1l7o,1,sometimes_euph
919,919,dakẹ́,is quiet,death,Death,0,"Lailai ni mo ti [PET_BOUNDARY]dakẹ́[PET_BOUNDARY] ́: mo ti gbe jẹ, mo ti pa ara mi mọra; nisisiyi emi o ké bi obinrin ti nrọbi; emi o parun, emi o si gbé mì lẹ̃kanna.",Isa 42:14-20Yorùbá Bibeli (YCE),1,sometimes_euph
1716,1716,jedi,buttocks eater,Diarrhea,Bodily Functions/Parts,1,"Ekasan gbogbo ile, molayo latiso fun ile pe, eniti obani nilo agb [PET_BOUNDARY]jedi[PET_BOUNDARY] di, agunmu ale, [PET_BOUNDARY]nkan osu[PET_BOUNDARY] tiko wa Dede abi tio duro, agbo infection tabi arun ibalopo, tabi obi obirin tio ni idaduro, kio kan simi pelu ase Olohun yio di ohun igbagbe. Aya wa onidi aya alaya oo Amin.",https://www.facebook.com/search/top?q=agbo%20jedi,1,always_euph
1949,1949,Àkàrà tu sépo,bean cake scattered in hot palm oil,the secret has leaked,Social,1,[PET_BOUNDARY]Àkàrà tu sépo[PET_BOUNDARY] niyen,facebook.com,1,sometimes_euph
920,920,dakẹ́,is quiet,death,Death,0,"Yato si Gurbakhish sing (MBBS) enito nile iwosan oyimbo kan ladugbo naa ti isele jamba yi sele loju re, enito laya lati sododo jeri tako awon odaran wonyi towun tibi awon Ahmadis se sadewun owo nla fun-un wipe [PET_BOUNDARY]dakẹ́[PET_BOUNDARY] ake .",http://www.anti-el7ad.com/site/print.php?id=13190,1,sometimes_euph
319,319,abẹ,beneath,vagina,Bodily Functions/Parts,1,Ohun atijọ ni ki a fi ọṣẹ fọ [PET_BOUNDARY]abẹ[PET_BOUNDARY],bbc,1,sometimes_euph
1185,1185,ajosepo,mutual dealings,sex,Sexual Activity,1,Alaye Hadiisi ti o so nipa Itanran eniti o ni [PET_BOUNDARY]ajosepo[PET_BOUNDARY] Pelu Eleto Re ni Osan Ramadan,https://www.mixcloud.com/alayehadiisitiosonipaitanranen/alaye-hadiisi-ti-o-so-nipa-itanran-eniti-o-ni-ajosepo-pelu-eleto-re-ni-osan-ramadan/,1,sometimes_euph
1037,1037,lò,use,sex,Sexual Activity,0,Ki [PET_BOUNDARY]lò[PET_BOUNDARY] de ti e fi n lo redio ti a sese ra?,,1,sometimes_euph
1010,1010,bá sùn,sleep with,sex,Sexual Activity,0,"Abbe ni ona meta ni eto naa, akoko ni ki awon ajagun ta naa gba aabo ti ijoba fe se, eekeji, ki won lo ko nnkan ija oloro owo won sile ni agbegbe ti won ya soto ti [PET_BOUNDARY]bá sùn[PET_BOUNDARY] sun mo won, iketa ni siso won domo.",http://okikinewspapers.blogspot.cz/,1,sometimes_euph
1210,1210,ajosepo,mutual dealings,sex,Sexual Activity,0,Bi idariji se n sise Idariji maa n wo [PET_BOUNDARY]ajosepo[PET_BOUNDARY] san.,http://yorubadialet.blogspot.cz/2012_10_01_archive.html,1,sometimes_euph
847,847,ta téru ní ìpá,kick the bucket,death,Death,1,Ope o: Awon adigunjale meta [PET_BOUNDARY]ta teru nipa[PET_BOUNDARY] l'ogun,https://www.awikonko.com.ng/2018/09/ope-o-awon-adigunjale-meta-ta-teru-nipa.html,1,always_euph
689,689,re ile,goes home,death,Death,1,"Ti won ba n saduura pe ki Olorun ma je keeyan rogun o [PET_BOUNDARY]rele[PET_BOUNDARY] ko dele,",http://www.alaroyeonline.com/page.html,1,sometimes_euph
1195,1195,ajosepo,mutual dealings,sex,Sexual Activity,1,"Nigba ti won bi baba aladugbo leere oro, baba ni oun ko tile mo boya Brown n ni [PET_BOUNDARY]ajosepo[PET_BOUNDARY] o pelu olongbo re, oni oun gan-an gbo fun igba akoko ni.",http://www.olayemioniroyin.com/search?updated-max=2013-07-25T19:05:00%2B01:00&max-results=32,1,sometimes_euph
2496,2496,Wàjà,climb the roof,death,Death,1,Wo Alàáfin 43 tó jẹ́ láti ìgbà ìwásẹ̀ ṣáajú Lamide Adeyemi tó [PET_BOUNDARY]Wàjà[PET_BOUNDARY] ẹ̀ wàjà,https://www.bbc.com/yoruba/,1,always_euph
2342,2342,Run,roughen,sex,Sexual Activity,1,Mon wa Obinrin Ti ale Jo ma [PET_BOUNDARY]Run[PET_BOUNDARY] Ara wa ni Ekiti State,facebook.com,1,sometimes_euph
2089,2089,Nkan omo okunrin,the thing of a man,penis,Bodily Functions/Parts,1,"Dokita Shanna Swan sọ ninu iwe tuntun rẹ to kọ ti akọle rẹ n jẹ ""Count Down"" sọ pe ọmọ eniyan n doju kọ iṣoro iloyun ati ibimọ latari kẹmika kan ti wọn n pe ni ""phthalates"" to n fa ki wọn bi ọmọ ikoko pẹlu [PET_BOUNDARY]nkan kunrin[PET_BOUNDARY] tabi obinrin ti ko ṣara jọ daadaa.",https://www.bbc.com/yoruba/afrika-56519999,1,always_euph
2191,2191,Ibasepo,relate with,sex,Sexual Activity,1,Onimọ kan nipa [PET_BOUNDARY]Ibasepo[PET_BOUNDARY] ọkunrin ati obinrin ti jẹ ko di mímọ̀ pé oriṣiriṣi ọna ni obinrin fi le gba ìtura lasiko ibalopọ̀.,https://www.bbc.com/yoruba/awon-iroyin-miran-45042532,1,sometimes_euph
2522,2522,Jáde láyé,left the earth,death,Death,1,"Òní ló pé ọjọ́ méje tí Mohbad [PET_BOUNDARY]Jáde láyé[PET_BOUNDARY] é, ẹ wo ibí tí ọ̀rọ̀ dé dúró",https://www.bbc.com/yoruba/,1,always_euph
1428,1428,alaarun opolo,sickness of the head,insanity,Physical/Mental Attributes,1,"Ọwọ tẹ Gboyega, obinrin [PET_BOUNDARY]alarun ọpọlọ[PET_BOUNDARY] lo fipa ba lo pọ ninu oko l’Ọrẹ",https://alaroye.org/owo-te-gboyega-obinrin-alarun-opolo-lo-fipa-ba-lo-po-ninu-oko-lore/,1,always_euph
1595,1595,alonilowogba,those who twists people's hands in getting their things,a thief,Social,1,"Ijọba Ilẹ Amẹrika fi ẹsun kan an pe alabaṣiṣẹ Abbas Ramon, Hushpuppi ti wọn fi ẹsun [PET_BOUNDARY]alonilowogba[PET_BOUNDARY] a ati iwa jibiti kan ni. Olotu ijọba ati minisita fun eto idajọ ni Naijiria, Abubakar Malami ni ijọba ilẹ Amẹrika n bere ki wọn yọnda Kyari fun wọn ni ọrọ naa ṣe de ile ẹjọ.",https://www.bbc.com/yoruba/articles/c7218jgyx3eo,1,always_euph
960,960,jáde láyé,left the earth,death,Death,1,"Aare egbe Musulumi nile Yoruba, Sheik Ajisafe [PET_BOUNDARY]jáde láyé[PET_BOUNDARY] e",http://www.alaroyeonline.com/searchi.php,1,always_euph
1153,1153,ìbálòpọ̀,relate with,sex,Sexual Activity,1,"Yoruba ni bi a ṣe n dagba, la n gbọn si. Bi Marie Bonaparte ṣe n dagba si, mu ki o yi ero rẹ pada lori imọ ijinlẹ rẹ lo [PET_BOUNDARY]ìbálòpọ̀[PET_BOUNDARY] opọ fun obinrin.",https://www.bbc.com/yoruba/awon-iroyin-miran-53918125,1,sometimes_euph
0,0,Àlejò,guest,menstruation,Bodily Functions/Parts,1,"Ni ana, Taiwo, ẹ̀gbọ́n Funke, ni pe ikun e n ro oun. Nigbati o di aro oni, o ni pe [PET_BOUNDARY]Àlejò[PET_BOUNDARY] í àlejò rẹ̀ lale ánà.",iyanu,1,sometimes_euph
1657,1657,alafowora,one whose hands makes things disappear (thief),a thief,Social,1,"Ninu alaye ti agbefọba ṣe lati fidi ẹsun rẹ mulẹ, Inpẹkitọ Felicia Okwori ni kamẹra to n ṣofofo awọn [PET_BOUNDARY]al[PET_BOUNDARY] afowora[PET_BOUNDARY] [PET_BOUNDARY] a bii ti Godwin yii wa ninu ileetaja ọhun, amọ ibi kọlọfin kan tawọn eeyan o le tete fura si ni wọn fi i si, kamẹra ọhun lo si jẹ ki wọn mọ pe ẹni yii lo ji Bibeli ti wọn ti n wa ọhun, wọn lo kọkọ ji Bibeli meji ti owo rẹ jẹ ẹgbẹrun mọkanlelaaadọta ati ọgọrin Naira lọjọ kẹrin oṣu kejila ọdun to kọja.",https://www.bbc.com/yoruba/articles/cd1jj1w7zw7o,1,always_euph
1814,1814,Ru igi oyin,carried the honey tree,Euphemisms used for one who is in trouble,Social,1,Ileewe to ba gba ọmọ ti ko pe ọdun mejila si girama yoo [PET_BOUNDARY]rugi oyin[PET_BOUNDARY] l'Ekoo -Sanwo-Olu.,Ileewe to ba gba ọmọ ti ko pe ọdun mejila si girama yoo rugi ...,1,always_euph
1971,1971,pa,kill,sex,Sexual Activity,0,"Wo fe [PET_BOUNDARY]pa[PET_BOUNDARY] mi, awon ala koba. Supreme, mo sa",https://naijay.com/asake-loaded-ft-tiwa-savage-mp3-download-lyrics/,1,sometimes_euph
1077,1077,do,punch or touch,sex,Sexual Activity,1,Ejoo oko mi tile bayi o Ejoo eyin obinrin talo Fe [PET_BOUNDARY]do[PET_BOUNDARY] mi,https://www.facebook.com/groups/152142266886962,1,sometimes_euph
682,682,re ibi àgbà ń rè,where the elders go,death,Death,1,ALÁÀFIN Ọ̀YỌ́ IKÚBÀBÀ YÈYÈ TI WÀJÀ. BABA [PET_BOUNDARY]re ibi àgbà ń rè[PET_BOUNDARY] RÈ. Kí Olódùmarè jẹ́ kó wọ́ àjà gúnlẹ̀ láyọ. Ẹ̀yìn baba yóò suwọ̀n o. O dìgbà!,Yoruba TV,1,always_euph
1994,1994,pa,kill,sex,Sexual Activity,0,Lege fe [PET_BOUNDARY]pa[PET_BOUNDARY] mi🤣🤣,facebook.com,1,sometimes_euph
1063,1063,do,punch or touch,sex,Sexual Activity,1,"Se Looto Ni Wipe Ti Okunrin Ba Mo Obo [PET_BOUNDARY]do[PET_BOUNDARY] o 🍌👉👌 Gidi, Obinrin Ko Ni Ko Sile, Okunrin Yen Iba Ma Lu Obinrin Yen Selese",,1,sometimes_euph
311,311,oju abe,the eye beneath,vagina,Bodily Functions/Parts,1,[PET_BOUNDARY]oju abe[PET_BOUNDARY] obinrin kii run bakan naa,bbc,1,always_euph
1824,1824,fi aake ko ori,entangle the head with an axe,Euphemism used for one who has refused apologies,Social,1,Oba [PET_BOUNDARY]fi ake kori[PET_BOUNDARY] (Wonma do) Oun se kan osu ofun lori (Wonma do) To ba wun e ko lo magun (Wonma do) Wa fun doggy a la gun (Wonma do) O ba ma tete cum,Wonma by Olamide - Lyrics.lol,1,always_euph
841,841,se alaisi,is no more,death,Death,1,"Bẹẹ si ni láàárín orúkọ àwọn [PET_BOUNDARY]alaisi[PET_BOUNDARY] tó jẹ́ Yorùbá náà, mẹrin nínú wọn lo kú sí Ilẹ UK, ọkan yoku sì kú si Amẹrika.",bbc,1,sometimes_euph
867,867,wàjà,climb the roof,death,Death,1,"Nigba to n tufọ ipapoda ọba yii lọjọ Tusidee, Olootu Ọmọọba ilu Ogere Rẹmọ, Dokita Owodunni Adekunbi, ṣapejuwe iku ọba naa bii adanu nla fun ilu Ogere, ati ilẹ Rẹmọ lapapọ. O lo maa ṣe diẹ ki Ogere too ri iru ẹni to maa da bii ọb [PET_BOUNDARY]wàjà[PET_BOUNDARY] waja yii, tori baba daadaa ni. Wọn ni ijiroro ṣi n lọ lori eto isinku rẹ, wọn yoo si kede rẹ laipẹ.",https://alaroye.org/leyin-odun-mejidinlogoji-lori-ite-oba-ologere-tilu-ogere-waja/,1,always_euph
2085,2085,Nkan omo okunrin,the thing of a man,penis,Bodily Functions/Parts,1,"Akọṣẹmọṣẹ imọ nipa iṣẹ abẹ naa to woye pe lootọ lo dara ki nnkan ọmọkunrin maa duro nitori ibalopọ to dara, sibẹ bi [PET_BOUNDARY]nnkan ọmọkunrin[PET_BOUNDARY] ba le laleju o le kan tabi ko fa ipalara.",https://www.bbc.com/yoruba/articles/cw0d67590l3o,1,always_euph
1182,1182,ajosepo,mutual dealings,sex,Sexual Activity,1,Awon aladugbo ti gbe Gemma Walker lo si iwaju ile ejo Middlesbrough Council latari wi pe ariwo re maa n di won lowo loganjo oru nigba to ba n ni [PET_BOUNDARY]ajosepo[PET_BOUNDARY] pelu okunrin lowo.,http://www.olayemioniroyin.com/search?updated-max=2013-08-05T19:25:00%2B01:00&max-results=32&reverse-paginate=true,1,sometimes_euph
1491,1491,gbele pawo,one who makes money by stayingathome,prostitute,Sexual Activity,0,Mon [PET_BOUNDARY]gbele pawo[PET_BOUNDARY],LYRICS: Steven Adeoye ft T.I Blaze X Portable – Ali (Remix),1,sometimes_euph
145,145,nkan omo okunrin,the thing of a man,penis,Bodily Functions/Parts,1,"Igba kigba ti ara ọkunrin ba le, ni ẹjẹ to wa ni ibi [PET_BOUNDARY]nkan ọmọkunrin[PET_BOUNDARY] rẹ yoo le.",,1,always_euph
1193,1193,ajosepo,mutual dealings,sex,Sexual Activity,1,"Iyawo pe oko lejo, o ni ko ba oun ni [PET_BOUNDARY]ajosepo[PET_BOUNDARY] o gege bi tokotaya fun odun meewa bayi",http://yorubaponbele.blogspot.cz/2012/11/iyawo-pe-oko-lejo-o-ni-ko-ba-oun-ni.html,1,sometimes_euph
2552,2552,Da gbere fun aye,bid the world good bye,death,Death,1,Ikú tún ṣọṣẹ́! Àgbà òṣèré Yorùbá míì ti [PET_BOUNDARY]dágbére[PET_BOUNDARY] fáyé!,https://www.bbc.com/yoruba/,1,always_euph
745,745,ile baje,the land is ruined,death,Death,1,"[PET_BOUNDARY]ile[PET_BOUNDARY] ti [PET_BOUNDARY] baje [PET_BOUNDARY] , baba ti ku",,1,always_euph
1090,1090,do,punch or touch,sex,Sexual Activity,1,Eekan l’atani [PET_BOUNDARY]do[PET_BOUNDARY] n tanido mo,Postproverbial Constructions and Selected Sex-Related Yoruba Proverbs/ Proverbial Expressions,1,sometimes_euph
1280,1280,la,lick,sex,Sexual Activity,1,Haaaaaaa Obo Li [PET_BOUNDARY]la[PET_BOUNDARY] ma dun ju oyin lo Abi iro ni🤷,https://www.facebook.com/search/posts?q=obo%20lila,1,sometimes_euph
134,134,kòkòrò,insect,penis,Bodily Functions/Parts,0,Tani [PET_BOUNDARY]kòkòrò[PET_BOUNDARY] àrùn kòrónà máa ń mú?,,1,sometimes_euph
458,458,iyá ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,1,"Mo gbo pe o ti loyun, ku orire o [PET_BOUNDARY]iyá ìbèjì[PET_BOUNDARY] ji",Iyanu,1,sometimes_euph
2375,2375,Igbadun,enjoyment,sex,Sexual Activity,0,"Awọn ọkọ ati iyawo ara ilẹ Austria naa pinu lati lọ jẹ [PET_BOUNDARY]Igbadun[PET_BOUNDARY] lẹyin eto igbeyawo wọn ninu ile onilẹ kan ti wọn gba lẹyin eyi si ni ojo lile wọ gbogbo aarin gbungbun Greece lọ, onile naa, Thanasis Samaras sọ bẹẹ.",https://www.bbc.com/yoruba/articles/cyx7gxg6er1o,1,sometimes_euph
2300,2300,La,lick/suck,sex,Sexual Activity,1,"Ti mo ba [PET_BOUNDARY]La[PET_BOUNDARY] OBO re daada, kilo ma se fun Mi na",facebook.com,1,sometimes_euph
